,Y_real
9212,1
20075,1
17563,0
21237,0
4168,0
24093,0
19811,1
19636,1
2523,1
14778,1
16045,1
22152,0
20197,0
25329,0
13073,0
672,1
13549,0
21060,1
4610,1
19726,1
11732,0
3446,0
10448,0
1808,0
29493,0
25754,0
21940,0
22227,1
4528,1
19971,0
25358,0
11978,1
24991,0
25074,0
14057,0
3244,1
26527,1
21847,0
10342,1
22063,0
2578,0
19349,0
9550,0
12314,1
26453,0
8444,0
3564,1
22187,0
18949,1
21466,0
3472,0
29986,0
26064,1
7181,0
24832,0
16964,1
11515,0
20896,0
13509,0
806,0
1410,1
24972,0
9644,1
8091,0
21090,0
2220,0
28704,0
11140,1
25412,0
22362,0
29399,0
22079,1
28155,0
6045,1
9411,0
28592,0
28813,0
27816,1
20886,0
8344,0
26850,1
2686,0
7365,0
4337,0
6397,0
6613,1
25028,0
450,1
9948,0
24668,1
23585,1
8969,0
27334,0
15547,0
8567,1
12965,0
16461,0
15923,1
11869,0
29167,1
23300,1
11021,1
575,0
1387,1
28005,0
20227,1
5870,1
16213,1
8677,0
6368,1
20267,1
12505,0
7338,1
29704,0
11267,0
3926,0
11129,0
25999,1
2380,0
10198,0
27126,1
13818,1
23965,1
12909,0
3073,0
19563,0
27525,1
17262,0
11786,1
20128,1
23985,0
28653,1
15703,0
26463,1
21510,0
25865,0
28754,0
21527,0
28297,1
8386,0
10827,0
19258,0
18469,0
5913,0
21686,0
16898,0
21193,0
5915,0
23390,1
8930,0
1608,0
5136,1
4409,0
12389,1
4116,1
23563,0
5483,1
14666,0
25518,1
13652,1
4720,0
12028,0
18085,0
8369,1
29602,0
25866,0
28184,0
19063,1
2734,0
28954,0
112,0
29463,0
20963,1
26777,0
1892,0
8842,1
11536,1
25830,1
947,1
11382,1
15655,0
4235,1
13351,0
15416,0
24800,1
21766,1
22159,0
27380,0
26163,1
23330,0
790,1
25729,1
14447,0
18844,0
22700,0
18840,0
9603,1
1257,1
4894,0
4327,1
25587,0
23892,1
21639,1
634,1
25860,0
13897,0
15328,0
12802,1
5238,0
29385,0
22395,0
5323,0
26252,0
18236,1
19927,1
25817,0
22320,1
20487,0
11831,0
28246,1
10892,0
27517,0
12862,0
8235,0
11938,0
19261,1
5497,0
22173,0
11071,0
17643,1
26224,1
9800,0
14318,0
3185,0
24227,0
25727,0
19014,0
15347,1
14736,0
24610,1
24320,0
11122,0
1800,0
20096,1
2888,1
3302,1
17303,1
25536,0
29658,0
21767,1
8592,1
27370,0
15293,0
1979,0
20130,1
15909,1
15754,0
10602,1
19503,0
21612,0
27074,0
6522,0
25719,0
10338,0
2212,0
15344,1
3840,0
19185,1
10321,0
29563,1
27165,1
12540,1
17847,0
21258,1
2183,0
5082,0
26993,0
18408,0
18857,0
28496,1
14423,1
26828,0
19750,1
28481,0
27935,0
1567,0
26139,0
26595,0
5869,0
25471,1
4331,0
18425,0
19066,0
1818,1
29754,1
3996,0
6377,1
13853,0
13177,1
8558,1
12944,0
24451,1
24459,0
11925,0
22856,1
6662,0
9436,1
712,1
27324,0
26542,0
25607,0
14748,1
12611,0
12436,1
16765,0
1188,1
2854,0
1362,0
673,0
15895,0
8385,1
6158,0
16238,1
21492,0
22190,0
7992,0
1124,1
24635,0
24236,0
19749,0
4379,0
22976,1
12164,0
3434,0
21773,0
20675,1
9472,1
22441,0
21122,1
12270,1
7689,0
13696,1
19121,0
27401,1
7579,0
24997,0
24841,1
16497,1
5682,0
19227,0
12340,0
7099,1
7059,1
26506,0
11892,0
14320,0
2424,0
21844,1
22951,0
12405,0
5935,0
17024,1
9351,0
26070,0
28238,0
20316,1
10063,0
28333,0
6253,1
14029,1
11694,0
17734,0
26349,0
25738,1
17600,0
21969,1
29929,0
120,1
